OCCI,Vmware,{provider_specific_path}/datastore/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/?action=enterMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/{datastore_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/{datastore_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/{datastore_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/{datastore_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastore/{datastore_id}?action=enterMaintenanceMode,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/cluster/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/?action=addAllHostSystem,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/?action=applyRecommendation,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/?action=enterMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id}?action=addAllHostSystem,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id}?action=applyRecommendation,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/cluster/{cluster_id}?action=enterMaintenanceMode,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/datacenter/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/?action=powerOnMultiVMs,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/?action=discoverAll,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id}?action=powerOnMultiVMs,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenter/{datacenter_id}?action=discoverAll,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostsystem/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=disconnectHost,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=enterlLockDownMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=enterMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=exitLockDownMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=exitMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=reconfigureHostForDAS,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/?action=reconnectHost,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=disconnectHost,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=enterlLockDownMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=enterMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=exitLockDownMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=exitMaintenanceMode,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=reconfigureHostForDAS,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystem/{hostsystem_id}?action=reconnectHost,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/vm/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=cloneVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=mountVmwareToolsdisk,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=markAsTemplate,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=markAsVirtualMachine,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=registerVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=unregisterVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=defragmentAllDisks,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/?action=resetLocationId,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=cloneVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=mountVmwareToolsdisk,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=markAsTemplate,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=markAsVirtualMachine,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=registerVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=unregisterVM,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=defragmentAllDisks,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vm/{vm_id}?action=resetLocationId,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/folderlink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/{folderlink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/{folderlink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/{folderlink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folderlink/{folderlink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/resourcepoollink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/{resourcepoollink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/{resourcepoollink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/{resourcepoollink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepoollink/{resourcepoollink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/clusterlink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/{clusterlink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/{clusterlink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/{clusterlink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/clusterlink/{clusterlink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/resourcepool/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/{resourcepool_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/{resourcepool_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/{resourcepool_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/resourcepool/{resourcepool_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/datacenterlink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/{datacenterlink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/{datacenterlink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/{datacenterlink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datacenterlink/{datacenterlink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostsystemlink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/{hostsystemlink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/{hostsystemlink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/{hostsystemlink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostsystemlink/{hostsystemlink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/datastorelink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/{datastorelink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/{datastorelink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/{datastorelink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/datastorelink/{datastorelink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/virtualdisk/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/?action=zeroFill,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/?action=shrink,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id}?action=zeroFill,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisk/{virtualdisk_id}?action=shrink,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/vswitch/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/{vswitch_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/{vswitch_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/{vswitch_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vswitch/{vswitch_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/portgroup/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/{portgroup_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/{portgroup_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/{portgroup_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/portgroup/{portgroup_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/?action=connectAdaptater,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/?action=disconnectAdaptater,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id}?action=connectAdaptater,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualnetworkadapter/{virtualnetworkadapter_id}?action=disconnectAdaptater,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/{virtualdisknetwork_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/{virtualdisknetwork_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/{virtualdisknetwork_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetwork/{virtualdisknetwork_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/{virtualdisknetworklink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/{virtualdisknetworklink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/{virtualdisknetworklink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/virtualdisknetworklink/{virtualdisknetworklink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/?action=connect,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/?action=disconnect,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id}?action=connect,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostnetworkadapter/{hostnetworkadapter_id}?action=disconnect,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/dvswitch/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/{dvswitch_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/{dvswitch_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/{dvswitch_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/dvswitch/{dvswitch_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/snapshot/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/?action=restore,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/{snapshot_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/{snapshot_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/{snapshot_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/{snapshot_id},DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshot/{snapshot_id}?action=restore,POST,Vmware.occie

OCCI,Vmware,{provider_specific_path}/snapshotlink/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/{snapshotlink_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/{snapshotlink_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/{snapshotlink_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/snapshotlink/{snapshotlink_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/folder/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/{folder_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/{folder_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/{folder_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/folder/{folder_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostfolder/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/{hostfolder_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/{hostfolder_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/{hostfolder_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfolder/{hostfolder_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/vcentercapability/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/{vcentercapability_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/{vcentercapability_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/{vcentercapability_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/vcentercapability/{vcentercapability_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/{hostfirewallsystem_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/{hostfirewallsystem_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/{hostfirewallsystem_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallsystem/{hostfirewallsystem_id},DELETE,Vmware.occie

OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/,GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/,DELETE,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/?action=disableRuleset,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/?action=enableRuleset,POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/{hostfirewallruleset_id},GET,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/{hostfirewallruleset_id},POST,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/{hostfirewallruleset_id},PUT,Vmware.occie
OCCI,Vmware,{provider_specific_path}/hostfirewallruleset/{hostfirewallruleset_id},DELETE,Vmware.occie
